id,seq,line,newspaper,month,day,page,column,type,init
2495,seq344,7,L,6,16,2,3,ed, - Cincinnati papers confirm the utter routing of
2496,seq344,10,L,6,17,2,4,ed, - Grant abandons his old position and invites Lee
2497,seq344,14,L,6,18,2,1,ed, - Grant has thrown his army against the rebel
2498,seq344,21,L,6,21,2,1,ed, - The whole Rebel army is reported to be in front
2499,seq344,26,L,7,4,2,1,ed, - The people are in a more hopeful state of mind
2500,seq344,32,L,7,4,2,2,ed," - One year ago today General Grant took Wicksburg,"
2501,seq344,38,L,7,7,2,3,"",", 4 - In a letter to the editor, Lieut. N. A. Barrett"
2502,seq345,9,L,7,14,2,2,ed, - General Sherman's army is slowly but surely
2503,seq345,13,L,7,14,2,1,ed, - The country has quieted down since the last
2504,seq345,18,L,7,15,2,1,ed, - People in Maryland and Pennsylvania are panicky
2505,seq345,25,L,7,19,2,2,ed," - After three years of war, General Sherman has"
2506,seq345,32,L,7,20,2,2,ed," - The expedition of 20,000 men under General A."
2507,seq345,41,L,7,20,2,3,""," - In a letter to the editor, N. A. Barrett from a"
2508,seq346,6,L,7,23,4,1,ed," - Atlanta, the most important point to the gulf"
2509,seq346,16,L,7,27,2,1,ed, - Generals Lee and Johnston are working hand in
2510,seq346,24,L,8,1,1,1,""," - In a letter to the editor, P. says: In a camp near"
2511,seq346,35,L,8,2,2,4,"",", 5 - In a letter to the editor, ""Ceylon,"" in a camp five"
2512,seq347,4,H,8,5,2,3,ed, - The Union army failed at Petersburg July 29.
2513,seq347,8,L,8,12,2,1,ed, - Attention of the nation is directed toward
2514,seq347,17,L,8,15,2,2,ed, - News received at Washington gives assurance
2516,seq347,23,L,8,31,2,1,ed, - The capture of Fort Morgan is confirmed. This
2518,seq347,36,L,9,16,2,3,ed, - Evidences are accumulating to show that “...
2519,seq348,4,L,9,29,2,1,ed, - Amid all the victories over which the North is
2520,seq348,13,L,9,29,2,2,ed, - Latest reports represent great agitation in
2521,seq348,19,L,10,10,2,1,ed, - When McClellan was before the committee on the
2522,seq348,28,L,12,14,2,2,ed, - The battle at Savanrah has not been fought ac-
2523,seq348,34,L,12,15,3,2,""," - In a letter to the editor, T. M. Davidson, a re-"
2524,seq349,8,L,12,16,2,1,ed, - Yesterday's dispatches prove without a
2525,seq349,20,L,12,19,2,1,ed,", 2 - ""Never before has the war been prosecuted"
2526,seq349,35,L,12,19,2,2,ed, - Official dispatches announce the capture of
2527,seq349,43,L,12,27,2,1,ed, - General Sherman is sure that he will capture
2528,seq350,4,H,12,27,2,2,ed," - ""It was a glorious morning start of a ""merry"
2529,seq350,12,H,12,27,2,3,""," - In a letter to the editor, ""P. F. Y.,"" on Dec."
2530,seq350,18,H,12,27,3,2,"", - The glorious news of the surrender of Savannah
2531,seq350,22,L,1,9,2,4,"", - Merrill Barlow of Cuyahoga county has been ap-
2532,seq350,26,L,1,15,4,2,"", - Ex-Governor Tod has listed Morris Baxter of the
2553,seq350,29,L,3,4,4,2,ed, - U. S. Grant has been nominated lieutenant
2554,seq350,33,L,3,15,1,3,""," - Captain S. K. Williams, late of the 2nd Ohio"
2555,seq350,40,L,3,28,2,1,ed," - Major Generals Sykes, French, and Newton,"
2556,seq351,4,L,6,8,2,1,ed, - General Sherman has driven the army corre-
2557,seq351,8,L,6,13,4,2,""," - Colonel Wiley, who was in command of Camp Cleve-"
2558,seq351,10,L,6,13,4,4,"", - Captain J. R. Sanford of the 128th regiment
2559,seq351,14,L,6,16,2,1,ed, - The stubborn audacity with which Grant has
2560,seq351,21,L,6,25,2,1,ed," - The secessionists, traitors, and ""Copper-"
2561,seq351,29,L,6,28,4,4,"", - The following is a list of the commissioned
2562,seq351,34,H,11,25,3,2,"", - L. S. Phillips has returned to his home in
2563,seq351,37,L,12,22,2,1,ed, - The bill creating the rank of vice admiral has
2564,seq351,42,L,12,23,2,2,ei, - Some one has proposed giving a homestead farm
2565,seq352,5,L,2,11,2,1,ed,", 2 - Sumner's resolutions demand the restoration"
2566,seq352,10,L,2,11,2,3,ed, - Cox of Ohio begged federal General Davis to
2567,seq352,16,L,4,13,2,1,ed," - Long of Cincinnati in a speech which ""made"
2568,seq352,27,L,6,1,2,1,ed," - On May 23, Leach of the Rebel house of repre-"
2569,seq352,33,L,6,25,2,1,ed, - However much we may disagree with the purposes
2570,seq353,4,L,7,23,2,2,ed," - Every reflecting man, be he loyal or dis-"
2571,seq353,19,L,7,26,2,1,ed, - The conditions upon which it is possible to .
2572,seq353,33,L,7,27,2,1,ed, - The South in proposing new peace plans wants
2573,seq353,43,L,7,6,2,2,ed," - ""We believe that the Union party of the North"
2574,seq354,8,L,8,10,2,1,ed, - Political parties of the North think that
2575,seq354,13,L,8,16,2,1,ed, - The Democratic party recommends an armis-
2576,seq354,26,L,8,18,2,3,"",", 4 - In a letter to the editor, ""Celon"" expresses"
2578,seq355,3,L,8,20,2,2,ed," - Jeff Davis, thinks that the South is an in-"
2579,seq355,11,L,8,22,2,1,ed, - The American people are so tired of war
2580,seq355,19,L,8,22,2,2,ed, - The Democratic party wants peace to come
2581,seq355,28,L,8,29,2,2,ed, - We are not in favor of the government pro-
2582,seq355,32,L,9,3,2,1,ed," - ""The proposition made at Chicago, to have a"
2583,seq356,4,L,9,8,2,2,ed, - Granting of an armistice by the government
2584,seq356,12,L,10,13,2,1,ed, - Some people of the North are taught to think
2585,seq356,25,L,10,17,2,2,ed, - Alexander Stephens of Georgia is said to
2587,seq356,47,L,10,20,2,2,ed, - Certain parties interested in the success of
2588,seq357,12,L,11,18,2,1,ed," - General Butler thinks ""the olive branch"
2589,seq357,18,L,12,2,2,1,ed, - In the discussion of peace found in the
2590,seq357,27,L,12,23,2,1,ed, - The results of the Union successes are being . .
2591,seq357,34,L,12,24,2,2,ed,", 3, 4, - The Hon. R. P. Spaulding, in his speech"
2592,seq357,44,L,3,1,2,1,ed, - Rebel leaders are a singularly honorable
2593,seq358,6,L,4,2,2,1,ed, - Stories of Jeff Davis prisoners who have es-
2594,seq358,11,L,4,21,2,1,ed, - The Rebels murdered every colored soldier
2595,seq358,14,L,4,21,2,1,ed, - Congress has grown indignant about the mas-
2596,seq358,20,L,4,26,2,2,ed, - Davis has a reputation of unbending obstinacy
2597,seq358,26,L,4,26,2,2,ed, - The description given of 563 prisoners
2598,seq358,31,L,5,26,1,2,ed, - The telegraph reports that Pollard editor
2599,seq358,37,L,6,3,2,1,ed, - The Chicago TIMES copies from the Richmond
2601,seq359,10,L,6,7,4,4,""," - In a letter to the editor, Dr. E. Wallace sends"
2602,seq359,17,L,6,8,2,4,ed, - The Cincinnati ENQUIRER scoffs at the stories
2603,seq359,23,L,6,16,4,2,""," - Some 400 Rebel prisoners from Rock island, re-"
2604,seq359,27,L,7,23,2,2,""," - In a letter to the editor, an officer in a Macon,"
2605,seq359,34,L,8,11,2,1,ed, - The reasons why so many thousands of prisoners
2606,seq359,44,L,8,26,2,2,ed, - Thirty-five thousand Union men are imprisoned
2607,seq360,16,L,8,31,4,2,""," - 0. Cutter, Esq., received word from his son,"
2608,seq360,19,L,9,9,2,1,ed, - The Rebel Commissioner Ould professes to be
2609,seq360,36,L,11,14,2,2,ed," - ""When history with her impartial pen, re-"
2610,seq360,46,H,11,25,1,4,""," - W. L. Selden of Mayfield, member of Co. I, of"
2611,seq361,4,L,11,28,2,2,ed, - The report of the exchange of prisoners at
2612,seq361,16,L,12,13,2,1,ed, - Nothing can exceed the atrocities of the
2614,seq361,34,L,1,14,2,2,ed, - Many enlisted veterans are making their way
2615,seq361,39,L,1,18,4,2,"", - The 41st Ohio regiment is to be welcomed with
2616,seq361,43,L,1,25,4,3,"", - The few soldiers left in the 25th regiment ar-
2617,seq362,7,L,1,29,2,2,ed, - There is great dissatisfaction throughout
2618,seq362,13,L,2,1,2,1,ed," - In some western cities, returning regiments-"
2619,seq362,19,L,2,1,2,2,ed, - Authorities of New York are delinquent about
2620,seq362,26,L,2,1,4,3,ed, - There is to be a vast assortment of food sent
2621,seq362,31,L,2,2,4,3,ed, - The committee on arrangements for the re-
2622,seq362,36,L,2,2,4,3,""," - The arrival of the 41st regiment on the Cleveland,"
2623,seq362,44,L,2,3,2,1,ed, - The Ohio state senate has resolved to receive
2624,seq363,4,L,2,4,3,4,""," - In the reception given for the 41st regiment, -"
2625,seq363,11,L,2,4,4,4,"", - The old 19th Ohio regiment arrived by special
2627,seq363,16,L,2,19,4,3,"", - A reception for the 67th regiment was held in
2628,seq363,21,L,6,18,4,6,"", - The remnant of the noble 7th Ohio regiment is . -
2629,seq363,23,L,6,22,4,2,""," - Major G. Arnold's old company, ""the Garibaldi"
2630,seq363,26,L,6,22,4,2,""," - The members of the 7th Ohio regiment, now at"
2631,seq363,30,L,6,23,4,4,""," - The Garibaldi guards, Major Arnold's old com-"
2632,seq363,33,L,6,27,4,2,"", - All the people from northern Ohio are invited to
2333,seq363,37,L,6,27,4,3,"",",4 - Three years ago, the 7th Ohio regiment left for"
2634,seq364,17,L,6,28,4,2,"",", 3 – The ovation to be accorded the 7th Ohio regi-"
2635,seq364,21,L,7,4,4,4,"", - The remaining heroes of the 8th Ohio regiment
2636,seq364,26,L,7,4,4,5,""," - The 23rd regiment, 0.W.I., a veteran regiment"
2637,seq364,32,H,7,5,1,3,"", - The remnant of the gallant 8th Ohio regiment re-
1784,seq365,4,L,5,25,4,5,"", - The following resolution presented by Mr. Willard
1785,seq365,8,L,9,8,4,3,"", - The city council adopted the following resolution
1786,seq365,13,L,3,2,4,4,"", - The following resolution by Mr. Wantassel was
1787,seq365,16,L,6,15,4,4,"", - The city council yesterday adopted the following
1788,seq365,18,L,12,21,4,4,"", - The following resolution was adopted by the city
1789,seq365,28,L,2,10,4,2,adv," - Thrall & Randall, 110 Branch st. are serving"
1790,seq365,31,H,12,27,1,2,""," - Friends of Charlie Flannery, of the St. Nicholas"
1791,seq366,4,L,1,30,3,3,adv, - Mill's patent ear protectors prevent cold
1792,seq366,8,L,3,15,3,6,adv," - China, earthen, glassware, China and Parian"
1794,seq366,13,L,7,1,3,2,adv, - Two second-hand show cases are for sale at
1796,seq366,17,L,8,4,4,5,"", The following merchants have agreed to close their
1797,seq366,21,L,12,22,4,3,adv,",4 - MERRY CHRISTMAS Iloliday. Presents and Where"
2652,seq367,4,L,2,18,4,2,""," - Due to the extreme cold, the reception dinner of"
2653,seq367,8,L,3,14,4,2,"", - Officers wearing the federal uniform and parading
2654,seq367,11,L,4,23,2,1,ed, - Soldiers who are fighting for liberty and
2655,seq367,17,L,4,30,2,1,ed, - The Senate Bill equalizing the pay of white
2656,seq367,24,L,5,2,2,1,ed, - The decision of the House military committee
2657,seq367,29,L,5,14,4,4,""," - There are now about 3,000 national guardsmen at"
2658,seq367,33,L,5,23,1,1,ed, - Many Northern papers have thrown discourage-
2659,seq367,39,L,5,23,3,2,"", - The Government has ordered a double inspection of
2660,seq368,4,L,5,23,4,5,"", - The 10th O. N. G. under Captain Bolander of Cin-
2661,seq368,7,L,5,26,2,2,ed, - The Elyria Democrats and the Elyria people
2662,seq368,15,L,6,2,4,4,""," - The 12th regiment under Col. Oliver H. Payne,"
2663,seq368,18,L,6,4,4,2,""," - There are 170 men stationed at Camp Cleveland,"
2664,seq368,21,L,6,6,3,2,ed, - General Willich says that U. S. soldiers are
2665,seq368,26,L,6,9,2,1,ed, - Mercantile battery men of Chicago were ar-
2666,seq368,31,L,6,10,4,3,""," - In a letter to the editor, ""Knapsack,"" 105th ."
2667,seq368,37,L,6,15,2,3,ed, - The Richmond WHIG writes that the people at
2668,seq369,4,L,6,24,4,2,"", - A squad of 20 men from the 118th regiment under
2669,seq369,8,H,7,5,1,4,"", - F. W. Hubby will leave for the 150th regiment at
2670,seq369,10,L,7,9,4,3,""," - In a letter to the editor, Capt. A. A. Stafford"
2671,seq369,28,L,7,16,1,3,""," - In a letter to the editor, ""General,"" Camp 65th"
2672,seq369,39,L,8,18,4,3,ed, - Members of the 150th regiment are complain-
2673,seq369,43,L,8,18,4,4,""," - The 8th independent battery, O. N. G.. is in"
2674,seq370,4,L,8,24,2,1,ed, - The army has become the embodiment of the
2675,seq370,13,L,10,1,2,1,ed, - Advices from General Grant's army are full of
2676,seq370,20,L,10,21,4,4,"", - The meeting of welcome to Lieut. William Pitten-
2677,seq370,34,H,11,25,1,4,""," - Lieutenant L. S. Dilley of the 103rd regiment,"
2378,seq370,37,H,11,25,1,4,""," - Captain Turner, whose little son died recently,"
2679,seq370,42,L,1,4,4,4,""," - E. B. Thomas, O. S., issues a notice for all mem-"
2693,seq371,17,L,4,30,2,3,"",", 4 - The soldiers' Aid society report that the"
2694,seq371,28,L,5,7,4,3,"", - The Cleveland army committee meeting was held in
2695,seq371,35,L,5,10,2,1,ed, - Governor Brough addressed the people of Ohio
2696,seq371,39,L,5,11,4,2,ed," - We appeal to our readers to give boiled hams,"
2697,seq371,42,L,5,17,2,1,ed," - Wounded soldiers are well cared for, but there"
2698,seq372,4,L,5,18,2,1,ed, - Loyal citizens of Chicago have raised large
2699,seq372,9,L,5,21,4,3,"", - At a meeting at Chase's hall for the national guard
2700,seq372,14,L,5,23,4,2,ed, - Relief for the families of the 150th regiment of
2701,seq372,17,L,5,24,4,2,""," - J. H. McClurg, hospital surgeon of the U. S. hospital"
2702,seq372,20,L,5,26,4,4,""," - Revererd Dr. Thompson, of the Tabernacle church in"
2703,seq372,25,L,5,31,4,3,"", - The Rev. W. H. Goodrich and Dr. H. K. Cushing left
2704,seq372,28,L,6,4,4,2,""," - Assistant Surgeon George M. Steinbury, U. S. A., is"
2705,seq372,31,L,6,4,4,3,""," - The Soldier's Ald society, 94 Bank st., calls for"
2703,seq372,34,L,6,13,4,1,ed, - The Cleveland army committee was formed in
2707,seq372,41,L,6,13,2,2,"",", 3 - The army committee of the U. S. Christian commis-"
2708,seq373,20,L,6,18,4,2,"", - The Cleveland army committee of the U. S. Christian
2709,seq373,24,L,6,20,4,2,"", - A large audience crowded into the First Presbyterian
2710,seq373,37,L,6,21,2,1,ed, - Now is the time when the aid societies through-
2711,seq373,41,L,7,2,1,1,""," - Appeals were sent out for onions, a healthful vege-"
2712,seq374,6,L,7,6,2,3,"", - Patriotic citizens who contributed money to buy
2713,seq374,13,L,7,11,2,1,ed," - ""An opportunity for patriotic and benevolent"
2714,seq374,19,L,7,15,2,3,ed, - An urgent appeal is sent out for arm-slings for
2715,seq374,23,L,7,19,2,1,ed, - Governor Brough appeals to the Soldiers' Aid
2716,seq374,30,L,7,29,4,2,ed," - The Soldiers' home, located on the Columbus"
2717,seq374,42,L,7,30,2,1,""," - In a letter to the editor, ""S. B. S."" explains how"
2718,seq375,12,L,8,2,2,2,ed," - ""It is an indisputable fact that there has"
2719,seq375,20,H,8,5,4,2,""," - In a letter to the editor, F. W. Bingham writes"
2720,seq375,25,L,8,30,2,1,ed,", 3 - On a recent journey to Washington, we"
2721,seq375,46,L,9,1,2,3,ed, - There are those who regard all efforts to
2722,seq376,13,L,9,12,4,5,"", - The Ladies' Aid society acknowledges with
2723,seq376,16,L,9,30,4,2,""," - G. W. Coffin and Company of Cincinnati, presented"
2724,seq376,18,L,10,3,4,6,"", - The Christian commission held a meeting in Old
2725,seq376,31,L,10,4,2,1,ed, - The New York press insinuates that the
2728,seq376,38,L,11,11,2,1,ed, - Now that the cause of the republic has
2729,seq377,6,L,11,13,4,2,"", - The new chapel connected with the U. S. hospital
2730,seq377,10,L,11,24,2,1,ed, - Governor Brough has designated November 26
2731,seq377,18,L,12,2,4,3,"", - A grand ball will be given at the armory on Pearl
2732,seq377,21,L,12,5,2,1,ed," - The Democratic press, as well as the New"
2733,seq377,28,L,12,12,2,1,ed, - The Democratic press has attacked operations
2734,seq377,32,L,12,24,2,1,ed, - The camp and gunboat libraries supplied by
2735,seq378,4,H,12,27,3,2,ed, - The Christmas sociable will be held on
2736,seq378,11,L,1,28,2,3,ed, - Garibaldi sounds his clarion and proclaims
2737,seq378,17,L,5,28,2,1,ed, - The great powers in Europe have been in se-
2738,seq378,24,L,1,1,4,2,""," - Notice is given to ""Water-takers"" that water"
2739,seq378,30,L,4,6,4,2,"", - The expenditures of the water works during the
2740,seq378,33,L,5,11,4,5,"", - The following resolution presented by Mr.
2741,seq378,37,L,5,25,4,5,"", - The following resolution presented by Mr.
2742,seq379,4,L,7,29,1,2,ed," - War is an awful remedy for curing diseases,"
2743,seq379,21,L,1,1,4,3,"", - On New Year's eve rain fell in torrents and by
2744,seq379,26,L,1,19,4,3,"", - Winter in Cleveland began with the coldest
2745,seq379,29,L,1,20,4,3,""," - Snow began to fall yesterday, turning into a"
2746,seq379,34,L,2,17,4,4,""," - Feb. 15 was like June, warm and sunny, then"
2747,seq379,37,L,6,14,4,2,"", . The dust is gº ting to be almost insufferable
2749,seq380,8,L,1,1,4,3,""," - Messrs. H. B. Hurlbut, Buell and Dodge, James F."
2750,seq380,15,L,1,4,4,5,""," - The relief committee, with about half the city"
2751,seq380,20,L,1,5,1,1,ed, - We appeal to every one able to do so to con-
2752,seq380,26,L,1,8,4,3,ed, - We warn those who have not been called upon to
2753,seq380,32,L,1,19,4,2,"", - The West Side Amateur co. entertainment for the
2754,seq380,35,L,2,19,4,3,""," - Ten thousand dollars in coal, wood, food, and"
2755,seq380,38,L,6,7,4,3,"", - The Industrial school picnic is to be held today
2756,seq380,42,L,7,19,2,1,ed, - Seventy four thousand five hundred people
2757,seq381,6,L,7,26,4,3,"", - The picnic excursion to Black river on the MORNING
2758,seq381,9,L,8,12,2,1,ed, - Many large cities are considering the
2759,seq381,17,L,10,22,4,2,"", - The 12th annual meeting of the friends and man-
2760,seq381,30,L,11,22,4,2,"", - A Thanksgiving dinner will be served on Nov. 25
2761,seq381,32,L,12,14,4,2,"", - The annual festival of Mona's Relief society
2762,seq381,36,L,1,1,4,5,"", - The Freedmen's Aid society first festival held
2763,seq381,41,L,3,22,4,4,"", - A meeting of the ladies of Cleveland was held
2764,seq382,9,L,8,23,4,4,"", - The Freedmen's Aid society held a meeting Aug.
2765,seq382,13,L,9,5,4,2,"", - The Cleveland Freedmen's Aid commission met
2766,seq382,17,L,9,9,4,4,"", - At the annual election of the Freedmen's Aid
2767,seq382,21,L,9,20,4,4,"", - The Freedmen's Aid society held a meeting in
2768,seq382,26,L,10,18,2,1,cd, - The Freedmen's Relief association has done
2769,seq382,35,L,10,31,4,3,"", - A meeting of the Freedmen's Aid commission was
